timestamp,angle_real_hitch,error_hitch,angle_real_beta,error_beta,angle_calculated
49.570,-36.99,4.68,-36.99,4.68,-32.31
49.571,-36.99,4.68,-36.99,4.68,-32.31
49.583,-36.99,4.66,-36.99,4.66,-32.33
49.618,-36.99,4.64,-36.99,4.64,-32.35
49.622,-36.99,4.64,-36.99,4.64,-32.35
49.626,-36.99,4.64,-36.99,4.64,-32.35
49.649,-36.99,4.70,-36.99,4.70,-32.29
49.672,-36.99,4.70,-36.99,4.70,-32.29
49.675,-36.99,4.70,-36.99,4.70,-32.29
49.685,-36.99,4.75,-36.99,4.75,-32.24
49.721,-36.99,4.78,-36.99,4.78,-32.20
49.725,-36.99,4.78,-36.99,4.78,-32.20
49.728,-36.99,4.78,-36.99,4.78,-32.20
49.755,-36.99,4.72,-36.99,4.72,-32.27
49.773,-36.99,4.72,-36.99,4.72,-32.27
49.774,-36.99,4.72,-36.99,4.72,-32.27
49.789,-36.99,4.71,-36.99,4.71,-32.27
49.823,-36.99,4.70,-36.99,4.70,-32.28
49.826,-36.99,4.70,-36.99,4.70,-32.28
49.827,-36.99,4.70,-36.99,4.70,-32.28
49.857,-36.99,4.66,-36.99,4.66,-32.32
49.874,-36.99,4.66,-36.99,4.66,-32.32
49.877,-36.99,4.66,-36.99,4.66,-32.32
49.894,-36.99,4.69,-36.99,4.69,-32.29
49.924,-32.21,0.09,-36.99,4.69,-32.29
49.928,-32.21,0.09,-32.21,0.09,-32.29
49.930,-32.21,0.13,-32.21,0.13,-32.34
49.961,-32.21,0.16,-32.21,0.16,-32.36
49.975,-35.49,3.13,-32.21,0.16,-32.36
49.976,-35.49,3.13,-35.49,3.13,-32.36
50.001,-35.49,3.12,-35.49,3.12,-32.37
50.026,-35.49,3.12,-35.49,3.12,-32.37
50.028,-35.49,3.12,-35.49,3.12,-32.37
50.030,-35.49,3.10,-35.49,3.10,-32.39
50.066,-35.49,3.11,-35.49,3.11,-32.38
50.077,-35.49,3.11,-35.49,3.11,-32.38
50.081,-35.49,3.11,-35.49,3.11,-32.38
50.098,-35.49,3.17,-35.49,3.17,-32.32
50.128,-35.49,3.17,-35.49,3.17,-32.32
50.131,-35.49,3.17,-35.49,3.17,-32.32
50.133,-35.49,3.22,-35.49,3.22,-32.27
50.169,-35.49,3.24,-35.49,3.24,-32.26
50.178,-35.49,3.24,-35.49,3.24,-32.26
50.183,-35.49,3.24,-35.49,3.24,-32.26
50.202,-35.49,3.24,-35.49,3.24,-32.25
50.229,-35.49,3.24,-35.49,3.24,-32.25
50.233,-35.49,3.24,-35.49,3.24,-32.25
50.239,-35.49,3.24,-35.49,3.24,-32.25
50.273,-35.49,3.27,-35.49,3.27,-32.22
50.279,-35.49,3.27,-35.49,3.27,-32.22
50.283,-35.49,3.27,-35.49,3.27,-32.22
50.305,-35.49,3.37,-35.49,3.37,-32.12
50.330,-35.49,3.37,-35.49,3.37,-32.12
50.334,-35.49,3.37,-35.49,3.37,-32.12
50.341,-35.49,3.39,-35.49,3.39,-32.10
50.373,-35.49,3.41,-35.49,3.41,-32.08
50.381,-35.49,3.41,-35.49,3.41,-32.08
50.385,-35.49,3.41,-35.49,3.41,-32.08
50.410,-35.49,3.40,-35.49,3.40,-32.10
50.432,-35.49,3.40,-35.49,3.40,-32.10
50.436,-35.49,3.40,-35.49,3.40,-32.10
50.446,-35.49,3.43,-35.49,3.43,-32.06
50.478,-35.49,3.43,-35.49,3.43,-32.07
50.482,-35.49,3.43,-35.49,3.43,-32.07
50.486,-35.49,3.43,-35.49,3.43,-32.07
50.515,-35.49,3.38,-35.49,3.38,-32.11
50.533,-35.49,3.38,-35.49,3.38,-32.11
50.537,-35.49,3.38,-35.49,3.38,-32.11
50.549,-35.49,3.44,-35.49,3.44,-32.05
50.581,-35.49,3.45,-35.49,3.45,-32.04
50.585,-35.49,3.45,-35.49,3.45,-32.04
50.588,-35.49,3.45,-35.49,3.45,-32.04
50.617,-35.49,3.44,-35.49,3.44,-32.05
50.635,-35.49,3.44,-35.49,3.44,-32.05
50.639,-35.49,3.44,-35.49,3.44,-32.05
50.649,-35.49,3.39,-35.49,3.39,-32.11
50.685,-35.49,3.39,-35.49,3.39,-32.11
50.689,-35.49,3.39,-35.49,3.39,-32.11
50.693,-35.49,3.39,-35.49,3.39,-32.11
50.724,-35.49,3.43,-35.49,3.43,-32.06
50.736,-35.49,3.43,-35.49,3.43,-32.06
50.741,-35.49,3.43,-35.49,3.43,-32.06
50.755,-35.49,3.40,-35.49,3.40,-32.09
50.787,-35.49,3.40,-35.49,3.40,-32.09
50.790,-35.49,3.40,-35.49,3.40,-32.09
50.794,-35.49,3.40,-35.49,3.40,-32.09
50.825,-35.49,3.42,-35.49,3.42,-32.07
50.837,-35.49,3.42,-35.49,3.42,-32.07
50.841,-35.49,3.42,-35.49,3.42,-32.07
50.859,-35.49,3.48,-35.49,3.48,-32.01
50.887,-35.49,3.48,-35.49,3.48,-32.01
50.889,-35.49,3.48,-35.49,3.48,-32.01
50.895,-35.49,3.52,-35.49,3.52,-31.97
50.925,-35.49,3.56,-35.49,3.56,-31.93
50.939,-35.49,3.56,-35.49,3.56,-31.93
50.944,-35.49,3.56,-35.49,3.56,-31.93
50.963,-35.49,3.58,-35.49,3.58,-31.92
50.989,-35.49,3.58,-35.49,3.58,-31.92
50.992,-35.49,3.58,-35.49,3.58,-31.92
50.997,-35.49,3.59,-35.49,3.59,-31.90
51.030,-35.49,3.60,-35.49,3.60,-31.90
51.040,-35.49,3.60,-35.49,3.60,-31.90
51.045,-35.49,3.60,-35.49,3.60,-31.90
51.065,-35.49,3.54,-35.49,3.54,-31.95
51.090,-35.49,3.54,-35.49,3.54,-31.95
51.094,-35.49,3.54,-35.49,3.54,-31.95
51.104,-35.49,3.52,-35.49,3.52,-31.97
51.134,-35.49,3.52,-35.49,3.52,-31.98
51.143,-33.45,1.47,-35.49,3.52,-31.98
51.147,-33.45,1.47,-33.45,1.47,-31.98
51.170,-33.45,1.50,-33.45,1.50,-31.95
51.193,-33.45,1.50,-33.45,1.50,-31.95
51.197,-33.45,1.50,-33.45,1.50,-31.95
51.204,-33.45,1.51,-33.45,1.51,-31.94
51.239,-33.45,1.51,-33.45,1.51,-31.94
51.243,-33.45,1.51,-33.45,1.51,-31.94
51.244,-33.45,1.51,-33.45,1.51,-31.94
51.274,-33.45,1.52,-33.45,1.52,-31.93
51.294,-33.45,1.52,-33.45,1.52,-31.93
51.297,-33.45,1.52,-33.45,1.52,-31.93
51.305,-33.45,1.58,-33.45,1.58,-31.87
51.341,-33.45,1.59,-33.45,1.59,-31.86
51.344,-33.45,1.59,-33.45,1.59,-31.86
51.347,-33.45,1.59,-33.45,1.59,-31.86
51.379,-33.45,1.65,-33.45,1.65,-31.80
51.396,-33.45,1.65,-33.45,1.65,-31.80
51.400,-33.45,1.65,-33.45,1.65,-31.80
51.411,-33.45,1.69,-33.45,1.69,-31.76
51.445,-33.45,1.75,-33.45,1.75,-31.70
51.448,-33.45,1.75,-33.45,1.75,-31.70
51.449,-33.45,1.75,-33.45,1.75,-31.70
51.478,-33.45,1.78,-33.45,1.78,-31.67
51.496,-33.45,1.78,-33.45,1.78,-31.67
51.497,-33.45,1.78,-33.45,1.78,-31.67
51.513,-33.45,1.72,-33.45,1.72,-31.73
51.548,-33.45,1.72,-39.36,7.63,-31.73
51.552,-33.45,1.74,-39.36,7.66,-31.70
51.555,-39.36,7.66,-39.36,7.66,-31.70
51.582,-39.36,7.68,-39.36,7.68,-31.68
51.598,-39.36,7.68,-39.36,7.68,-31.68
51.603,-39.36,7.68,-39.36,7.68,-31.68
51.620,-39.36,7.74,-39.36,7.74,-31.62
51.649,-39.36,7.74,-39.36,7.74,-31.62
51.653,-39.36,7.74,-39.36,7.74,-31.62
51.657,-39.36,7.77,-39.36,7.77,-31.59
51.685,-39.36,7.86,-39.36,7.86,-31.51
51.700,-39.36,7.86,-39.36,7.86,-31.51
51.706,-39.36,7.86,-39.36,7.86,-31.51
51.723,-39.36,7.88,-39.36,7.88,-31.49
51.751,-39.36,7.88,-39.36,7.88,-31.49
51.756,-39.36,7.88,-39.36,7.88,-31.49
51.761,-39.36,7.87,-39.36,7.87,-31.49
51.790,-39.36,7.88,-39.36,7.88,-31.49
51.802,-39.36,7.88,-39.36,7.88,-31.49
51.807,-39.36,7.88,-39.36,7.88,-31.49
51.826,-39.36,7.96,-39.36,7.96,-31.41
51.852,-39.36,7.96,-39.36,7.96,-31.41
51.853,-39.36,7.96,-39.36,7.96,-31.41
51.859,-39.36,8.00,-39.36,8.00,-31.36
51.894,-39.36,7.99,-39.36,7.99,-31.37
51.903,-39.36,7.99,-39.36,7.99,-31.37
51.907,-39.36,7.99,-39.36,7.99,-31.37
51.930,-39.36,8.01,-39.36,8.01,-31.35
51.954,-39.36,8.01,-39.36,8.01,-31.35
51.955,-39.36,8.01,-39.36,8.01,-31.35
51.961,-39.36,8.12,-39.36,8.12,-31.25
51.998,-39.36,8.12,-39.36,8.12,-31.24
52.004,-39.36,8.12,-39.36,8.12,-31.24
52.008,-39.36,8.12,-39.36,8.12,-31.24
52.029,-39.36,8.11,-39.36,8.11,-31.25
52.055,-39.36,8.11,-39.36,8.11,-31.25
52.059,-39.36,8.11,-39.36,8.11,-31.25
52.065,-39.36,8.12,-39.36,8.12,-31.24
52.102,-39.36,8.10,-39.36,8.10,-31.26
52.105,-39.36,8.10,-39.36,8.10,-31.26
52.108,-39.36,8.10,-39.36,8.10,-31.26
52.135,-39.36,8.17,-39.36,8.17,-31.20
52.156,-39.36,8.17,-39.36,8.17,-31.20
52.161,-39.36,8.17,-39.36,8.17,-31.20
52.169,-39.36,8.23,-39.36,8.23,-31.13
52.206,-39.36,8.29,-39.36,8.29,-31.07
52.211,-39.36,8.29,-39.36,8.29,-31.07
52.215,-39.36,8.29,-39.36,8.29,-31.07
52.237,-39.36,8.27,-39.36,8.27,-31.09
52.258,-39.36,8.27,-39.36,8.27,-31.09
52.262,-39.36,8.27,-39.36,8.27,-31.09
52.274,-39.36,8.25,-39.36,8.25,-31.11
52.307,-39.36,8.26,-39.36,8.26,-31.10
52.311,-39.36,8.26,-39.36,8.26,-31.10
52.314,-39.36,8.26,-39.36,8.26,-31.10
52.343,-39.36,8.24,-39.36,8.24,-31.12
52.360,-39.36,8.24,-39.36,8.24,-31.12
52.365,-39.36,8.24,-39.36,8.24,-31.12
52.378,-39.36,8.24,-39.36,8.24,-31.12
52.410,-39.36,8.28,-39.36,8.28,-31.09
52.415,-39.36,8.28,-39.36,8.28,-31.09
52.418,-39.36,8.28,-39.36,8.28,-31.09
52.447,-39.36,8.26,-39.36,8.26,-31.10
52.461,-39.36,8.26,-39.36,8.26,-31.10
52.465,-39.36,8.26,-39.36,8.26,-31.10
52.481,-39.36,8.33,-39.36,8.33,-31.03
52.512,-39.36,8.33,-39.36,8.33,-31.03
52.515,-39.36,8.33,-39.36,8.33,-31.03
52.519,-39.36,8.42,-39.36,8.42,-30.94
52.550,-39.36,8.43,-39.36,8.43,-30.93
52.563,-39.36,8.43,-39.36,8.43,-30.93
52.567,-39.36,8.43,-39.36,8.43,-30.93
52.582,-39.36,8.43,-39.36,8.43,-30.93
52.615,-39.36,8.43,-39.36,8.43,-30.93
52.619,-39.36,8.43,-39.36,8.43,-30.93
52.623,-39.36,8.53,-39.36,8.53,-30.83
52.654,-39.36,8.60,-39.36,8.60,-30.76
52.665,-39.36,8.60,-39.36,8.60,-30.76
52.669,-39.36,8.60,-39.36,8.60,-30.76
52.687,-39.36,8.62,-39.36,8.62,-30.75
52.716,-39.36,8.62,-39.36,8.62,-30.75
52.719,-39.36,8.62,-39.36,8.62,-30.75
52.721,-39.36,8.62,-39.36,8.62,-30.74
52.758,-39.36,8.61,-39.36,8.61,-30.75
52.767,-39.36,8.61,-39.36,8.61,-30.75
52.772,-39.36,8.61,-39.36,8.61,-30.75
52.789,-39.36,8.67,-39.36,8.67,-30.69
52.817,-39.36,8.67,-39.36,8.67,-30.69
52.821,-39.36,8.67,-39.36,8.67,-30.69
52.827,-39.36,8.78,-39.36,8.78,-30.59
52.860,-39.36,8.74,-39.36,8.74,-30.62
52.869,-39.36,8.74,-39.36,8.74,-30.62
52.873,-39.36,8.74,-39.36,8.74,-30.62
52.895,-39.36,8.74,-39.36,8.74,-30.62
52.919,-39.36,8.74,-39.36,8.74,-30.62
52.923,-39.36,8.74,-39.36,8.74,-30.62
52.930,-39.36,8.81,-39.36,8.81,-30.55
52.961,-39.36,8.93,-39.36,8.93,-30.43
52.969,-39.36,8.93,-39.36,8.93,-30.43
52.971,-39.36,8.93,-39.36,8.93,-30.43
52.997,-39.36,8.94,-39.36,8.94,-30.42
53.020,-39.36,8.94,-39.36,8.94,-30.42
53.022,-39.36,8.94,-39.36,8.94,-30.42
53.035,-39.36,8.93,-39.36,8.93,-30.43
53.067,-39.36,8.94,-39.36,8.94,-30.42
53.070,-39.36,8.94,-39.36,8.94,-30.42
53.073,-39.36,8.94,-39.36,8.94,-30.42
53.102,-39.36,9.01,-39.36,9.01,-30.36
53.121,-39.36,9.01,-39.36,9.01,-30.36
53.124,-39.36,9.01,-39.36,9.01,-30.36
53.134,-39.36,9.12,-39.36,9.12,-30.24
53.169,-39.36,9.10,-39.36,9.10,-30.26
53.173,-39.36,9.10,-39.36,9.10,-30.26
53.176,-39.36,9.10,-39.36,9.10,-30.26
53.205,-39.36,9.08,-39.36,9.08,-30.28
53.222,-39.36,9.08,-39.36,9.08,-30.28
53.227,-39.36,9.08,-39.36,9.08,-30.28
53.237,-39.36,9.15,-39.36,9.15,-30.21
53.273,-39.36,9.15,-39.36,9.15,-30.21
53.276,-39.36,9.15,-39.36,9.15,-30.21
53.280,-39.36,9.22,-39.36,9.22,-30.15
53.311,-39.36,9.26,-39.36,9.26,-30.10
53.323,-39.36,9.26,-39.36,9.26,-30.10
53.328,-39.36,9.26,-39.36,9.26,-30.10
53.342,-39.36,9.23,-39.36,9.23,-30.13
53.374,-39.36,9.23,-39.36,9.23,-30.13
53.378,-39.36,9.23,-39.36,9.23,-30.13
53.381,-39.36,9.25,-39.36,9.25,-30.12
53.409,-39.36,9.36,-39.36,9.36,-30.00
53.424,-39.36,9.36,-39.36,9.36,-30.00
53.426,-39.36,9.36,-39.36,9.36,-30.00
53.445,-39.36,9.34,-39.36,9.34,-30.02
53.475,-39.36,9.34,-39.36,9.34,-30.02
53.479,-39.36,9.34,-39.36,9.34,-30.02
53.483,-39.36,9.37,-39.36,9.37,-29.99
53.514,-39.36,9.44,-39.36,9.44,-29.92
53.526,-39.36,9.44,-39.36,9.44,-29.92
53.530,-39.36,9.44,-39.36,9.44,-29.92
53.551,-39.36,9.53,-39.36,9.53,-29.83
53.577,-39.36,9.53,-39.36,9.53,-29.83
53.579,-39.36,9.53,-39.36,9.53,-29.83
53.586,-39.36,9.52,-39.36,9.52,-29.84
53.618,-39.36,9.51,-39.36,9.51,-29.85
53.628,-39.36,9.51,-39.36,9.51,-29.85
53.632,-39.36,9.51,-39.36,9.51,-29.85
53.654,-39.36,9.66,-39.36,9.66,-29.70
53.682,-39.36,9.66,-39.36,9.66,-29.70
53.686,-39.36,9.66,-39.36,9.66,-29.70
53.691,-39.36,9.68,-39.36,9.68,-29.68
53.723,-39.36,9.70,-39.36,9.70,-29.66
53.731,-39.36,9.70,-39.36,9.70,-29.66
53.736,-39.36,9.70,-39.36,9.70,-29.66
53.763,-39.36,9.75,-39.36,9.75,-29.61
53.782,-39.36,9.75,-39.36,9.75,-29.61
53.786,-39.36,9.75,-39.36,9.75,-29.61
53.792,-39.36,9.75,-39.36,9.75,-29.62
53.829,-39.36,9.84,-39.36,9.84,-29.53
53.833,-39.36,9.84,-39.36,9.84,-29.53
53.838,-39.36,9.84,-39.36,9.84,-29.53
53.861,-39.36,9.83,-39.36,9.83,-29.53
53.887,-39.36,9.83,-39.36,9.83,-29.53
53.890,-39.36,9.83,-39.36,9.83,-29.53
53.895,-39.36,9.88,-39.36,9.88,-29.48
53.929,-39.36,9.94,-39.36,9.94,-29.43
53.936,-39.36,9.94,-39.36,9.94,-29.43
53.938,-39.36,9.94,-39.36,9.94,-29.43
53.961,-39.36,9.94,-39.36,9.94,-29.42
53.988,-39.36,9.94,-39.36,9.94,-29.42
53.990,-39.36,9.94,-39.36,9.94,-29.42
53.999,-39.36,9.95,-39.36,9.95,-29.41
54.035,-39.36,9.98,-39.36,9.98,-29.38
54.038,-39.36,9.98,-39.36,9.98,-29.38
54.041,-39.36,9.98,-39.36,9.98,-29.38
54.067,-39.36,9.95,-39.36,9.95,-29.41
54.089,-39.36,9.95,-39.36,9.95,-29.41
54.094,-39.36,9.95,-39.36,9.95,-29.41
54.101,-39.36,9.96,-39.36,9.96,-29.40
54.138,-39.36,10.03,-39.36,10.03,-29.33
54.142,-39.36,10.03,-39.36,10.03,-29.33
54.145,-39.36,10.03,-39.36,10.03,-29.33
54.170,-39.36,10.04,-39.36,10.04,-29.32
54.191,-39.36,10.04,-39.36,10.04,-29.32
54.195,-39.36,10.04,-39.36,10.04,-29.32
54.205,-39.36,10.10,-39.36,10.10,-29.26
54.239,-39.36,10.12,-39.36,10.12,-29.24
54.244,-39.36,10.12,-39.36,10.12,-29.24
54.247,-39.36,10.12,-39.36,10.12,-29.24
54.273,-39.36,10.18,-39.36,10.18,-29.18
54.292,-39.36,10.18,-39.36,10.18,-29.18
54.297,-39.36,10.18,-39.36,10.18,-29.18
54.311,-39.36,10.24,-39.36,10.24,-29.12
54.341,-39.36,10.22,-39.36,10.22,-29.14
54.345,-39.36,10.22,-39.36,10.22,-29.14
54.347,-39.36,10.22,-39.36,10.22,-29.14
54.377,-39.36,10.22,-39.36,10.22,-29.14
54.393,-39.36,10.22,-39.36,10.22,-29.14
54.397,-39.36,10.22,-39.36,10.22,-29.14
54.414,-39.36,10.33,-39.36,10.33,-29.03
54.444,-39.36,10.33,-39.36,10.33,-29.03
54.447,-39.36,10.33,-39.36,10.33,-29.03
54.451,-39.36,10.39,-39.36,10.39,-28.98
54.483,-39.36,10.39,-39.36,10.39,-28.98
54.494,-39.36,10.39,-39.36,10.39,-28.98
54.499,-39.36,10.39,-39.36,10.39,-28.98
54.516,-39.36,10.35,-39.36,10.35,-29.02
53.549,-39.36,10.35,-39.36,10.35,-29.02
53.552,-39.36,10.35,-39.36,10.35,-29.02
53.556,-39.36,10.41,-39.36,10.41,-28.95
53.589,-39.36,10.59,-39.36,10.59,-28.77
53.600,-39.36,10.59,-39.36,10.59,-28.77
53.604,-39.36,10.59,-39.36,10.59,-28.77
53.622,-39.36,10.53,-39.36,10.53,-28.83
53.650,-39.36,10.53,-39.36,10.53,-28.83
53.653,-39.36,10.53,-39.36,10.53,-28.83
53.657,-39.36,10.70,-39.36,10.70,-28.66
53.696,-39.36,10.68,-39.36,10.68,-28.68
53.701,-39.36,10.68,-39.36,10.68,-28.68
53.705,-39.36,10.68,-39.36,10.68,-28.68
53.726,-39.36,10.66,-39.36,10.66,-28.70
53.751,-39.36,10.66,-39.36,10.66,-28.70
53.755,-39.36,10.66,-39.36,10.66,-28.70
53.766,-39.36,10.72,-39.36,10.72,-28.65
53.794,-39.36,10.78,-39.36,10.78,-28.59
53.803,-39.36,10.78,-39.36,10.78,-28.59
53.805,-39.36,10.78,-39.36,10.78,-28.59
53.829,-39.36,10.78,-39.36,10.78,-28.58
53.854,-39.36,10.78,-39.36,10.78,-28.58
53.857,-39.36,10.78,-39.36,10.78,-28.58
53.865,-39.36,10.77,-39.36,10.77,-28.60
53.897,-39.36,10.77,-39.36,10.77,-28.60
53.906,-39.36,10.77,-39.36,10.77,-28.60
53.909,-39.36,10.77,-39.36,10.77,-28.60
53.934,-39.36,10.82,-39.36,10.82,-28.54
53.955,-39.36,10.82,-39.36,10.82,-28.54
53.958,-39.36,10.82,-39.36,10.82,-28.54
53.971,-39.36,10.86,-39.36,10.86,-28.50
54.003,-39.36,10.84,-39.36,10.84,-28.52
54.006,-39.36,10.84,-39.36,10.84,-28.52
54.009,-39.36,10.84,-39.36,10.84,-28.52
54.038,-39.36,10.88,-39.36,10.88,-28.48
54.057,-39.36,10.88,-39.36,10.88,-28.48
54.061,-39.36,10.88,-39.36,10.88,-28.48
54.070,-39.36,11.02,-39.36,11.02,-28.34
54.106,-39.36,10.96,-39.36,10.96,-28.40
54.109,-39.36,10.96,-39.36,10.96,-28.40
54.111,-39.36,10.96,-39.36,10.96,-28.40
54.142,-39.36,11.00,-39.36,11.00,-28.36
54.157,-39.36,11.00,-39.36,11.00,-28.36
54.161,-39.36,11.00,-39.36,11.00,-28.36
54.175,-39.36,11.15,-39.36,11.15,-28.21
54.209,-39.36,11.15,-39.36,11.15,-28.21
54.212,-39.36,11.15,-39.36,11.15,-28.21
54.213,-39.36,11.16,-39.36,11.16,-28.20
54.245,-39.36,11.12,-39.36,11.12,-28.24
54.260,-39.36,11.12,-39.36,11.12,-28.24
54.265,-39.36,11.12,-39.36,11.12,-28.24
54.280,-39.36,11.13,-39.36,11.13,-28.23
54.310,-39.36,11.13,-39.36,11.13,-28.23
54.314,-39.36,11.13,-39.36,11.13,-28.23
54.318,-39.36,11.25,-39.36,11.25,-28.11
54.345,-39.36,11.33,-39.36,11.33,-28.03
54.361,-39.36,11.33,-39.36,11.33,-28.03
54.366,-39.36,11.33,-39.36,11.33,-28.03
54.384,-39.36,11.22,-39.36,11.22,-28.14
54.413,-39.36,11.22,-39.36,11.22,-28.14
54.416,-39.36,11.22,-39.36,11.22,-28.14
54.421,-39.36,11.25,-39.36,11.25,-28.12
54.451,-39.36,11.37,-39.36,11.37,-27.99
54.463,-39.36,11.37,-39.36,11.37,-27.99
54.469,-39.36,11.37,-39.36,11.37,-27.99
54.486,-39.36,11.35,-39.36,11.35,-28.01
54.514,-39.36,11.35,-39.36,11.35,-28.01
54.517,-39.36,11.35,-39.36,11.35,-28.01
54.522,-39.36,11.30,-39.36,11.30,-28.06
54.554,-39.36,11.44,-39.36,11.44,-27.92
54.564,-39.36,11.44,-39.36,11.44,-27.92
54.570,-39.36,11.44,-39.36,11.44,-27.92
54.591,-39.36,11.55,-39.36,11.55,-27.81
54.615,-39.36,11.55,-39.36,11.55,-27.81
54.619,-39.36,11.55,-39.36,11.55,-27.81
54.623,-39.36,11.45,-39.36,11.45,-27.92
54.659,-39.36,11.71,-39.36,11.71,-27.65
54.665,-39.36,11.71,-39.36,11.71,-27.65
54.668,-39.36,11.71,-39.36,11.71,-27.65
54.693,-39.36,11.77,-39.36,11.77,-27.60
54.716,-39.36,11.77,-39.36,11.77,-27.60
54.720,-39.36,11.77,-39.36,11.77,-27.60
54.727,-39.36,11.67,-39.36,11.67,-27.69
54.761,-39.36,11.65,-39.36,11.65,-27.71
54.767,-39.36,11.65,-39.36,11.65,-27.71
54.770,-39.36,11.65,-39.36,11.65,-27.71
54.797,-39.36,11.88,-39.36,11.88,-27.49
54.817,-39.36,11.88,-39.36,11.88,-27.49
54.821,-39.36,11.88,-39.36,11.88,-27.49
54.829,-39.36,11.87,-39.36,11.87,-27.49
54.869,-39.36,11.87,-39.36,11.87,-27.49
54.873,-39.36,11.87,-39.36,11.87,-27.49
54.882,-39.36,11.79,-39.36,11.79,-27.57
54.898,-39.36,11.84,-39.36,11.84,-27.52
54.922,-39.36,11.84,-39.36,11.84,-27.52
54.925,-39.36,11.84,-39.36,11.84,-27.52
54.940,-39.36,11.91,-39.36,11.91,-27.45
54.973,-39.36,11.91,-39.36,11.91,-27.45
54.975,-39.36,11.91,-39.36,11.91,-27.45
54.978,-39.36,11.91,-39.36,11.91,-27.45
55.003,-39.36,11.91,-39.36,11.91,-27.45
55.024,-33.60,6.15,-39.36,11.91,-27.45
55.026,-33.60,6.15,-33.60,6.15,-27.45
55.038,-33.60,6.17,-33.60,6.17,-27.43
55.075,-33.60,6.25,-33.60,6.25,-27.36
55.078,-33.60,6.25,-33.60,6.25,-27.36
55.081,-33.60,6.25,-33.60,6.25,-27.36
55.106,-33.60,6.27,-33.60,6.27,-27.33
55.126,-33.60,6.27,-33.60,6.27,-27.33
55.130,-33.60,6.27,-33.60,6.27,-27.33
55.143,-33.60,6.42,-33.60,6.42,-27.18
55.176,-33.60,6.36,-33.60,6.36,-27.24
55.180,-33.60,6.36,-33.60,6.36,-27.24
55.184,-33.60,6.36,-33.60,6.36,-27.24
55.210,-33.60,6.51,-33.60,6.51,-27.10
55.227,-33.60,6.51,-33.60,6.51,-27.10
55.232,-33.60,6.51,-33.60,6.51,-27.10
55.245,-33.60,6.58,-33.60,6.58,-27.03
55.277,-33.60,6.66,-33.60,6.66,-26.94
55.280,-33.60,6.66,-33.60,6.66,-26.94
55.282,-33.60,6.66,-33.60,6.66,-26.94
55.314,-33.60,6.63,-33.60,6.63,-26.97
55.329,-33.60,6.63,-33.60,6.63,-26.97
55.333,-33.60,6.63,-33.60,6.63,-26.97
55.349,-33.60,6.78,-33.60,6.78,-26.82
55.380,-33.60,6.78,-33.60,6.78,-26.82
55.384,-33.60,6.78,-33.60,6.78,-26.82
55.388,-33.60,6.80,-33.60,6.80,-26.80
55.419,-33.60,6.89,-33.60,6.89,-26.71
55.431,-33.60,6.89,-33.60,6.89,-26.71
55.437,-33.60,6.89,-33.60,6.89,-26.71
55.450,-33.60,6.99,-33.60,6.99,-26.61
55.482,-33.60,6.99,-33.60,6.99,-26.61
55.486,-33.60,6.99,-33.60,6.99,-26.61
55.490,-33.60,6.95,-33.60,6.95,-26.65
55.522,-33.60,7.13,-33.60,7.13,-26.47
55.532,-33.60,7.13,-33.60,7.13,-26.47
55.535,-33.60,7.13,-33.60,7.13,-26.47
55.553,-33.60,7.08,-33.60,7.08,-26.53
55.582,-33.60,7.08,-33.60,7.08,-26.53
55.585,-33.60,7.08,-33.60,7.08,-26.53
55.590,-33.60,7.22,-33.60,7.22,-26.38
55.627,-33.60,7.26,-33.60,7.26,-26.34
55.633,-33.60,7.26,-33.60,7.26,-26.34
55.637,-33.60,7.26,-33.60,7.26,-26.34
55.660,-33.60,7.29,-33.60,7.29,-26.31
55.684,-33.60,7.29,-33.60,7.29,-26.31
55.687,-33.60,7.29,-33.60,7.29,-26.31
55.694,-33.60,7.34,-33.60,7.34,-26.26
55.727,-33.60,7.53,-33.60,7.53,-26.07
55.734,-33.60,7.53,-33.60,7.53,-26.07
55.738,-33.60,7.53,-33.60,7.53,-26.07
55.761,-33.60,7.59,-33.60,7.59,-26.02
55.785,-33.60,7.59,-33.60,7.59,-26.02
55.789,-33.60,7.59,-33.60,7.59,-26.02
55.797,-33.60,7.56,-33.60,7.56,-26.04
55.829,-33.60,7.72,-33.60,7.72,-25.89
55.836,-33.60,7.72,-33.60,7.72,-25.89
55.839,-33.60,7.72,-33.60,7.72,-25.89
55.869,-33.60,7.70,-33.60,7.70,-25.90
55.887,-33.60,7.70,-33.60,7.70,-25.90
55.891,-33.60,7.70,-33.60,7.70,-25.90
55.904,-33.60,7.84,-33.60,7.84,-25.76
55.935,-33.60,7.77,-33.60,7.77,-25.83
55.939,-33.60,7.77,-33.60,7.77,-25.83
55.942,-33.60,7.77,-33.60,7.77,-25.83
55.969,-33.60,8.05,-33.60,8.05,-25.55
55.988,-33.60,8.05,-33.60,8.05,-25.55
55.989,-33.60,8.05,-33.60,8.05,-25.55
56.002,-33.60,7.95,-33.60,7.95,-25.66
56.038,-33.60,8.19,-33.60,8.19,-25.41
56.042,-33.60,8.19,-33.60,8.19,-25.41
56.045,-33.60,8.19,-33.60,8.19,-25.41
56.075,-33.60,8.20,-33.60,8.20,-25.41
56.091,-33.60,8.20,-33.60,8.20,-25.41
56.095,-33.60,8.20,-33.60,8.20,-25.41
56.109,-33.60,8.14,-33.60,8.14,-25.46
